transaction_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,,,
1948,3489,4/7/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,,,
1949,63,9/21/2017,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,38482,,,
61,1824,1/5/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,40784,,,
877,1193,2/3/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539,,,
1950,3011,6/4/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,,,
1951,2697,8/28/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482,,,
1952,2595,4/16/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245,,,
1239,2457,4/2/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245,,,
1953,3414,1/3/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34165,,,
1954,3299,5/2/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,33429,,,
1955,696,9/18/2017,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,34527,,,
1470,2307,8/22/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206,,,
1956,1225,4/10/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,40670,,,
1743,2792,3/18/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,37668,,,
1957,306,8/29/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874,,,
1958,3060,1/5/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,34556,,,
180,1005,2/2/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303,,,
798,3326,1/10/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,40410,,,
866,3273,3/13/2017,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,37873,,,
1959,2199,3/18/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,38859,,,
1960,1096,3/23/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,,,
132,1788,2/1/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,39526,,,
1264,1290,9/26/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42145,,,
1961,684,2/11/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874,,,
1962,507,3/30/2017,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298,,,
632,836,5/30/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,40672,,,
1131,635,7/3/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,42458,,,
1963,478,1/10/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,33879,,,
1964,2544,11/28/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,40410,,,
1609,719,4/14/2017,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298,,,
595,3245,5/12/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404,,,
1965,1360,7/2/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701,,,
1966,1451,11/29/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,33455,,,
73,1506,12/30/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482,,,
1963,478,12/27/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298,,,
1967,1380,4/20/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047,,,
1236,2358,11/16/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,38991,,,
1968,1433,8/15/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220,,,
1969,3374,6/17/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146,,,
1411,1036,2/10/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,38206,,,
1834,39,8/28/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361,,,
1309,1178,10/12/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,40670,,,
1525,89,2/14/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626,,,
1970,800,8/18/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410,,,
1971,1354,10/17/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146,,,
1972,1413,6/30/2017,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079,,,
1973,1429,5/1/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,36361,,,
1926,1345,4/26/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833,,,
1974,1637,7/11/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,,,
908,2438,10/3/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38206,,,
1975,3215,3/11/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38482,,,
1976,2442,8/4/2017,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002,,,
1977,1336,9/23/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,33549,,,
1978,3129,5/11/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,37874,,,
1121,3478,9/24/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337,,,
1979,1367,12/19/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172,,,
1980,2562,6/3/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668,,,
1227,1554,8/18/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,33888,,,
1533,2458,5/20/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41047,,,
1598,2121,10/2/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458,,,
1981,2888,4/24/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41009,,,
1982,3334,2/27/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,40410,,,
1775,52,4/22/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649,,,
1468,781,2/20/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,35560,,,
1983,1801,6/30/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533,,,
1984,2012,6/9/2017,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707,,,
1985,2454,5/13/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40649,,,
1986,849,8/24/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146,,,
1987,799,4/16/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,33455,,,
522,3071,3/12/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,37659,,,
1887,2415,9/6/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922,,,
1988,1585,7/18/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,33549,,,
178,1711,8/13/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,38482,,,
1989,1195,12/1/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337,,,
1990,699,11/5/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167,,,
856,802,8/2/2017,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779,,,
1991,3088,12/27/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880,,,
531,2770,8/12/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,36361,,,
791,1980,6/30/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,35560,,,
1992,1012,12/21/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,41701,,,
1361,3225,3/5/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,41047,,,
83,2434,7/8/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848,,,
695,2055,4/22/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487,,,
1528,3126,10/18/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,33552,,,
1028,1951,6/6/2017,0,Approved,Solex,Standard,low,medium,945.04,507.58,36361,,,
1993,2062,4/14/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336,,,
1152,1771,5/26/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,36498,,,
1994,3221,5/28/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38482,,,
1399,2061,6/24/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,41533,,,
1032,1944,10/6/2017,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,39427,,,
1723,1697,3/14/2017,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40487,,,
1995,2242,1/26/2017,1,Approved,Solex,Standard,medium,large,1061.56,733.58,34170,,,
181,1597,5/14/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667,,,
1026,629,3/8/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,,,
1399,2061,1/21/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539,,,
1993,2062,11/18/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220,,,
1996,2746,12/22/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,38216,,,
315,1656,7/25/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,42404,,,
1007,1722,2/22/2017,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206,,,
1441,1664,1/25/2017,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526,,,
1997,1122,8/17/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165,,,
418,850,2/24/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429,,,
99,2347,10/4/2017,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226,,,
529,1396,4/6/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784,,,
1998,3391,2/10/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701,,,
1999,1546,9/18/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573,,,
1060,2465,8/24/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39526,,,
612,2072,11/29/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37539,,,
2000,299,7/2/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40336,,,
1858,1912,4/23/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,,,
2001,2179,1/7/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698,,,
646,1329,2/14/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,,,
1122,414,1/9/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,,,
2002,1606,11/10/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41009,,,
1903,2189,7/8/2017,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220,,,
658,1480,11/16/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,33879,,,
1206,1783,11/11/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,42404,,,
250,3198,9/20/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40618,,,
2003,2330,10/23/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,35560,,,
319,1615,2/15/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42105,,,
2004,2131,9/20/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539,,,
2005,1905,12/20/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,,,
2006,21,8/17/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361,,,
2007,238,9/14/2017,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,36334,,,
737,673,12/28/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42295,,,
899,1910,9/6/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172,,,
2008,1581,11/24/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,,,
554,1665,7/23/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915,,,
65,3315,9/29/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,40487,,,
2009,2455,8/10/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170,,,
2010,395,4/2/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41009,,,
2011,115,12/16/2017,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859,,,
14,2717,7/4/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009,,,
420,820,1/6/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172,,,
2012,2849,6/22/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38647,,,
1048,3465,10/19/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,42560,,,
1105,3375,1/25/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455,,,
1932,1136,7/16/2017,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364,,,
2013,3212,9/14/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1163.77,556.0469512,38199.77655,,,
1265,93,8/26/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34170,,,
2014,447,12/30/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,34527,,,
2015,986,10/16/2017,1,Approved,Solex,Standard,high,medium,748.17,448.9,33888,,,
208,1140,8/24/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42226,,,
2016,1410,10/31/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42458,,,
1863,795,9/5/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573,,,
1878,3172,10/23/2017,1,Approved,Solex,Standard,medium,large,202.62,151.96,42458,,,
73,1506,9/5/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915,,,
1858,1912,11/22/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880,,,
2017,1764,3/30/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40649,,,
2018,180,12/19/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244,,,
575,864,9/8/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,36145,,,
2019,1308,8/15/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,35667,,,
1552,348,1/15/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,33429,,,
2020,74,10/16/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40410,,,
1789,2471,11/9/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38991,,,
1103,2311,10/25/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,,,
2021,1372,10/22/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,,,
2022,308,5/18/2017,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206,,,
2023,509,10/2/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38193,,,
2024,424,2/8/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258,,,
2025,2226,9/15/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105,,,
2026,1125,7/2/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668,,,
2027,1933,2/4/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859,,,
938,2174,2/11/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146,,,
154,3232,12/22/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427,,,
1226,1699,10/10/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,39298,,,
676,2908,10/29/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,42105,,,
1292,1725,10/31/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,34996,,,
1280,182,1/17/2017,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,40553,,,
1804,9,3/6/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36367,,,
1229,1461,11/29/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37626,,,
1272,2375,10/5/2017,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859,,,
1762,614,6/16/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,41533,,,
1986,849,11/15/2017,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701,,,
1807,3042,2/20/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40618,,,
154,3232,1/29/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,42404,,,
301,2144,10/24/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,41345,,,
1932,1136,1/13/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668,,,
176,2656,4/4/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,41848,,,
2028,1840,7/12/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,34071,,,
90,2984,3/30/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,37668,,,
2029,812,4/10/2017,1,Approved,Solex,Road,high,medium,1294.66,556.0469512,38199.77655,,,
1793,3054,4/21/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698,,,
375,552,3/17/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052,,,
612,2072,12/9/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,39427,,,
2030,1723,4/14/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,34244,,,
2031,951,12/24/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337,,,
1897,1822,9/2/2017,0,Approved,Solex,Standard,medium,large,202.62,151.96,42458,,,
55,3406,6/11/2017,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,41047,,,
2032,725,9/28/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573,,,
2033,1169,1/30/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38339,,,
402,683,3/19/2017,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,41345,,,
986,3268,2/22/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,40553,,,
1754,200,2/15/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,38482,,,
2034,502,3/6/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,,,
1702,205,3/2/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,,,
1496,1113,3/12/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750,,,
2035,2523,11/14/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,35470,,,
2036,2725,1/13/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345,,,
312,1627,11/18/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888,,,
436,1422,5/30/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,34527,,,
618,112,6/19/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,35667,,,
1494,2645,3/12/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,34244,,,
2037,192,1/8/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,35667,,,
2038,3148,11/5/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40336,,,
2039,1690,8/22/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,41434,,,
1305,2251,6/26/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218,,,
2040,2601,4/10/2017,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859,,,
250,3198,8/23/2017,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42458,,,
2041,2681,9/13/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,38991,,,
2042,1525,12/6/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206,,,
260,360,12/22/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,36361,,,
1868,1773,4/10/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36833,,,
443,647,1/20/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38693,,,
1787,3036,2/22/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,42172,,,
2043,245,12/18/2017,1,Approved,Solex,Standard,medium,large,202.62,151.96,42458,,,
1200,2574,1/15/2017,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586,,,
2044,202,11/28/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,42404,,,
2045,342,7/4/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922,,,
442,73,7/15/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,38573,,,
2046,3413,5/23/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499,,,
2047,548,9/14/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,35052,,,
2048,118,10/21/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337,,,
1070,1120,2/15/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047,,,
2049,356,3/28/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549,,,
396,2498,7/16/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455,,,
1403,2730,11/21/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334,,,
2050,2617,1/22/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167,,,
508,2391,3/15/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071,,,
2051,697,12/19/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079,,,
1631,551,5/31/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259,,,
1982,3334,2/15/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,40649,,,
1093,3102,4/5/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,41047,,,
5,787,8/8/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39427,,,
2052,707,11/16/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42710,,,
1838,2495,9/5/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873,,,
1324,1302,12/1/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41009,,,
2053,659,8/6/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,40779,,,
118,678,3/22/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146,,,
